Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
21500,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Tasmacetus,shepherdi,"Oliver, 1937",,,,,"","Shepherd's Beaked Whale, Tasman Beaked Whale, Tasman Whale",Tasmacète,Ballena Picuda De Shepherd,DD,,3.1,2008,unknown,N
22102,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,inunguis,"(Natterer, 1883)",,,,,"","Amazonian Manatee, South American Manatee","Lamantin D'Amérique Du Sud, Lamantin De L'Amazone","Lamantino Amazónico, Manatí Amazónico, Vaca Marina",VU,A3cd,3.1,2008,decreasing,N
22103,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,manatus,"Linnaeus, 1758",,,,,"","American Manatee, West Indian Manatee",Lamantin,Manati,VU,C1,3.1,2008,decreasing,N
22104,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,senegalensis,"Link, 1795",,,,,"","African Manatee, Seacow, West African Manatee","Lamantin D'Afrique, Lamantin Du Sénégal",Manatí De Senegal,VU,A3cd; C1,3.1,2008,unknown,N
41714,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Tursiops,aduncus,"(Ehrenberg, 1833)",,,,,"","Indian Ocean Bottlenose Dolphin, Indo-pacific Bottlenose Dolphin",Grand Dauphin De L'Océan Indien,Delfin Mular Del Oceano Indico,DD,,3.1,2008,unknown,N
22563,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Tursiops,truncatus,"(Montagu, 1821)",,,,,"","Bottle-nosed Dolphin, Bottlenosed Dolphin, Bottlenose Dolphin, Common Bottlenose Dolphin","dauphin souffleur, grand dauphin, Grand Dauphin, Souffleur, Tursiops","Delfín Mular, Pez Mular, Tursión, Tursión",LC,,3.1,2008,unknown,N
22823,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,URSIDAE,Ursus,maritimus,"Phipps, 1774",,,,,"",Polar Bear,"Ours Blanc, Ours Polaire",Oso Polar,VU,A3c,3.1,2008,decreasing,N
41666,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,californianus,"(Lesson, 1828)",,,,,"",Californian Sea Lion,,,LC,,3.1,2008,increasing,N
41667,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,japonicus,"(Peters, 1866)",,,,,"",Japanese Sea Lion,,,EX,,3.1,2008,,N
41668,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,wollebaeki,"Sivertsen, 1953",,,,,"",Galápagos Sea Lion,,,EN,A2a,3.1,2008,decreasing,N
23211,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Ziphius,cavirostris,"G. Cuvier, 1823",,,,,"","Cuvier's Beaked Whale, Goose-beaked Whale, Goosebeak Whale","baleine de Cuvier, ziphius, Ziphius","Ballena de Cuvier, Ziphio de Cuvier",LC,,3.1,2008,unknown,N
