Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
11534,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Lepidochelys,olivacea,"(Eschscholtz, 1829)",,,,,Chelonia olivacea  ,"Olive Ridley, Pacific Ridley","Ridley du Pacifique, Tortue Bâtarde, Tortue de Ridley, Tortue Olivâtre","Tortuga Carpintera, Tortuga Golfina, Tortuga Guaraguá, Tortuga Lora, Tortuga Manila, Tortuga Mulato, Tortuga Olivacea, Tortuga Parlama",VU,A2bd,3.1,2008,decreasing,N
155827,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Lyhnidia,gjorgjevici,"Hadzisce, 1959",,,,,Pseudamnicola gjorgjevici  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
166777,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIMORPHA,NERITIDAE,Nerita,articulata,"Gould, 1847",,,,,Nerita lineata  ,,,,LC,,3.1,2010,unknown,N
155964,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Ohridohauffenia,sanctinaumi,"(Radoman, 1964)",,,,,Naumia sanctinaumi  |Pseudamnicola saintnaumi  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
156109,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Ohridohoratia,polinskii,"(Radoman, 1960)",,,,,Polinskiola polinskii  ,,,,VU,D2,3.1,2010,unknown,N
156156,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Ohridohoratia,pygmaea,"(Westerlund, 1902)",,,,,"",,,,NT,,3.1,2010,unknown,N
155698,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Ohrigocea,stankovici,"(Hadice, 1959)",,,,,Horatia stankovici  |Ohridosturanya stankovici  |Pseudamnicola lyhnidia  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
161332,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pastinachus,sephen,"(Forsskael, 1775)",,,,,Himantura fluviatilis  |Raja sephen  ,Cowtail Stingray,Pastenague Plumetée,,DD,,3.1,2009,unknown,N
161465,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pastinachus,solocirostris,"Last, Manjaji & Yearsley, 2005",,,,,"",Roughnose Stingray,,,EN,A4cd,3.1,2009,unknown,N
106001097,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Pelargopsis,amauroptera,"(Pearson, 1841)",,,,,"",Brown-winged Kingfisher,,,NT,,3.1,2008,decreasing,N
106004020,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,megarhyncha,"Schlegel, 1863",,,,,"",Mangrove Pitta,,,NT,,3.1,2008,decreasing,N
155691,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,LYMNAEIDAE,Radix,relicta,"Polinski, 1929",,,,,"",,,,LC,,3.1,2010,stable,N
60168,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,leucorhynchus,"Günther, 1866",,,,,"","Fiddlefish, Whitenose Guitarfish, Whitesnout Guitarfish",Poisson-guitare Nez Blanc,"Guitarra, Guitarra Trompa Blanca",NT,,3.1,2006,unknown,N
106007469,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,flavus,"(Horsfield, 1821)",,,,,"",Javan White-eye,,,NT,,3.1,2008,decreasing,N
