Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
154989,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinella,longiceps,"Valenciennes, 1847",,,,,"","Indian Oil-sardine, Indian Oil Sardine, Indian Oil-sardinella, Malabar Sardine, Oil Sardine, Sardine",Sardinelle Indienne,"Sardinela Aceitera, Sardinela de la India",LC,,3.1,2010,decreasing,N
183697,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,suborbitalis,"(Gill, 1863)",,,,,"",Tinsel squirrelfish,,"Candil sol, Sol rojo",LC,,3.1,2010,stable,N
155039,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,NETTASTOMATIDAE,Saurenchelys,fierasfer,"(Jordan & Snyder, 1901)",,,,,"","Blacktail Buckbill Eel, Blacktail Duckbill",,,LC,,3.1,2010,unknown,N
155233,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,NETTASTOMATIDAE,Saurenchelys,meteori,"Klausewitz & Zajonz, 2000",,,,,"",,,,LC,,3.1,2010,unknown,N
155113,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Saurida,pseudotumbil,"Dutt & Sagar, 1981",,,,,"",,,,DD,,3.1,2010,unknown,N
154862,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Scartelaos,cantoris,"(Day, 1871)",,,,,"",,,,DD,,3.1,2010,unknown,N
183909,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartichthys,crapulatus,"Williams, 1990",,,,,"",,,,LC,,3.1,2010,stable,N
183275,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartichthys,gigas,"(Steindachner, 1876)",,,,,"",Giant blenny,,"Borracho, Borracho gigante",LC,,3.1,2010,unknown,N
183725,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartichthys,variolatus,"(Valenciennes, 1836)",,,,,"",,,,LC,,3.1,2010,stable,N
183260,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartichthys,viridis,"(Valenciennes, 1836)",,,,,"",,,"Borrachito, Cachudito, Doncella, Torito",LC,,3.1,2010,stable,N
190726,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,altipinnis,"(Steindachner, 1879)",,,,,"","Filament-finned Parrotfish, Highfinned Parrotfish, Minifin Parrotfish",,,LC,,3.1,2010,unknown,N
190763,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,arabicus,"(Steindachner, 1902)",,,,,"",Arabian Parrotfish,Perroquet Arabe,Loro de Arabia,LC,,3.1,2010,unknown,N
190766,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,caudofasciatus,"(Günther, 1862)",,,,,"","Redbarred Parrotfish, Tail-barred Parrotfish","Perroquet à Bandes Rouges, Poisson-perroquet à Bandes Rouges",Loro de Bandas Rojas,LC,,3.1,2010,unknown,N
190707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,chameleon,"Choat & Randall, 1986",,,,,"",Chameleon Parrotfish,,,LC,,3.1,2010,unknown,N
190764,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,chinensis,"(Steindachner, 1867)",,,,,"",,,,DD,,3.1,2010,unknown,N
190720,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,coelestinus,"Valenciennes, 1840",,,,,"","Midnight Parrotfish, Nightowl Parrot",Perroquet Noir,"Guacamaya Negra, Loro de Medianoche, Loro Negro",DD,,3.1,2010,unknown,N
190709,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,coeruleus,"(Edwards, 1771)",,,,,"","Blue Kwab, Blueman, Blue Parrotfish, Kwab",Perroquet Bleu,"Guacamaya Azul, Jabón, Loro Azul",LC,,3.1,2010,unknown,N
190693,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,collana,"Rüppell, 1835",,,,,"","Greenband Parrotfish, Red Sea Parrotfish",Perroquet de la Mer Rouge,Loro del Mar Rojo,LC,,3.1,2010,unknown,N
183468,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,compressus,"(Osburn & Nichols, 1916)",,,,,"",Azure parrotfish,Perroquet azur,"Loro, Loro chato, Loro verdeazul",LC,,3.1,2010,stable,N
190739,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,dimidiatus,"Bleeker, 1859",,,,,"","Blue-bridle Parrotfish, Saddled Parrotfish, Turquoise-capped Parrotfish, Yellowbarred Parrotfish",,,LC,,3.1,2010,unknown,N
154706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,dubius,"Bennett, 1828",,,,,"","Regal Parrot, Regal parrotfish",Kakatoi rouge,,LC,,3.1,2010,unknown,N
190722,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,falcipinnis,"(Playfair, 1868)",,,,,"","Greenbelly Parrotfish, Sicklefin Parrotfish","Kakatoi Vert, Perroquet Faucille",Loro Segador,LC,,3.1,2010,unknown,N
190759,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,ferrugineus,"Forsskål, 1775",,,,,"",Rusty Parrotfish,Perroquet Ronille,Loro Orín,LC,,3.1,2010,unknown,N
154677,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,festivus,"Valenciennes, 1840",,,,,"","Festive Parrotfish, Happy Parrotfish, Lunate Parrotfish",Perroquet Tête,,LC,,3.1,2010,stable,N
190695,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,flavipectoralis,"Schultz, 1958",,,,,"","King Parrotfish, Rainbow Parrotfish, Yellowfin Parrotfish",,,LC,,3.1,2010,unknown,N
190747,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,forsteni,"(Bleeker, 1861)",,,,,"","Big belly Parrotfish, Forsten's Parrotfish, Princess Parrotfish, Rainbow Parrotfish, Tricolor Parrotfish, Whitespot Parrotfish",Perroquet Mauve,,LC,,3.1,2010,unknown,N
190755,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,frenatus,"Lacepède, 1802",,,,,"","Bridled Parrotfish, Six-banded Parrotfish, Vermiculate Parrotfish",Perroquet à Six Bandes,,LC,,3.1,2010,unknown,N
190702,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,fuscocaudalis,"Randall & Myers, 2000",,,,,"","Black-tail Parrotfish, Darktail Parrotfish",,,LC,,3.1,2010,unknown,N
190714,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,fuscopurpureus,"(Klunzinger, 1871)",,,,,"",Purple-brown Parrotfish,Perroquet Pourpre-Marron,Loro Púrpura,LC,,3.1,2010,unknown,N
190705,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,ghobban,"Forsskål, 1775",,,,,"","Blue-barred Parrotfish, Bluechin Parrotfish, Blue Trim Parrotfish, Cream Parrotfish, Globe-headed Parrotfish, Green Blotched Parrotfish, Yellow Scale Parrotfish","Kakatoi Blanc, Perroquet, Perroquet à Bandes Bleues, Perroquet à Bord Bleu, Perroquet à Ecailles Jaunes, Perroquet Barbe Bleue, Perroquet Crème, Perroquet Souris, Poisson-perroquet à Bandes Bleues","Loro, Loro Barba Azul, Loro Barbazul, Loro de Escamas Amarillas",LC,,3.1,2010,unknown,N
